Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans as listed in FE Guide (derived from col AA thru AF),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe
2014,General Motors,Cadillac,ESCALADE AWD,GMX,594,6.2,8,Auto(A6),13,18,15,17.1000,27.6000,20.6321,13.0000,17.5342,15.2845,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,380,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3500,3500,10,14,12,12.3,20.014,14.881,9.9496,14.455,11.5728,310,E,Ethanol (E85),MPG,miles per gallon,3900,627,432,539,3900,FFV; ,1,1,33,Standard SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,6/4/2013,14890,,N,N,,,N,N,,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,,2,2,3,EGMXT06.2373,6,,,EGMXT06.2375,5,,,,,,,,,,,,6000,684,507,581,,,,,,,
2014,General Motors,Cadillac,ESCALADE ESV AWD,GMX,654,6.2,8,Auto(A6),13,18,14,15.4000,24.2000,18.4130,12.5133,17.5375,14.3652,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,450,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3750,3750,9,13,10,11.1,18.1,13.4388,9.0193,13.1169,10.4946,320,E,Ethanol (E85),MPG,miles per gallon,4650,695,475,596,4650,FFV; ,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,6/5/2013,13920,,N,N,,,N,N,,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,,2,2,2,EGMXT06.2373,6,,,EGMXT06.2375,5,,,,,,,,,,,,7250,707,504,615,,,,,,,
2014,General Motors,Cadillac,SRX AWD,GMX,170,3.6,6,Auto(S6),16,23,18,19.7874,31.4971,23.7628,15.8937,22.6608,18.3611,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2900,2900,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,5/31/2013,13465,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,23.9,,,4,4,,EGMXJ03.6165,6,,,,,,,,,,,,,,,,3000,556,391,482,,,,,,,
2014,General Motors,Chevrolet,K10 SUBURBAN 4WD,GMX,587,5.3,8,Auto(A6),15,21,17,18.3000,29.4000,22.0455,14.7564,21.1960,17.0933,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85,,540,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3100,3100,11,16,13,13.4,22.2,16.3092,10.8052,16.0051,12.6554,410,E,Ethanol (E85),MPG,miles per gallon,3600,576,390,492,3600,FFV; ,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,6/5/2013,13908,,N,N,,,N,N,Engine Block Material - Aluminum,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,,3,3,4,EGMXT05.3381,6,,,EGMXT05.3373,5,,,,,,,,,,,,4000,604,420,521,,,,,,,
2014,General Motors,Chevrolet,K10 TAHOE 4WD,GMX,586,5.3,8,Auto(A6),15,21,17,18.3000,29.4000,22.0455,14.7564,21.1960,17.0933,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85,,430,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3100,3100,11,16,13,13.4,22.2,16.3092,10.8052,16.0051,12.6554,330,E,Ethanol (E85),MPG,miles per gallon,3600,576,390,492,3600,FFV; ,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,6/5/2013,13907,,N,N,,,N,N,Engine Block Material - Aluminum,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,,3,3,4,EGMXT05.3381,6,,,EGMXT05.3373,5,,,,,,,,,,,,4000,604,420,521,,,,,,,
2014,General Motors,Chevrolet,TRAVERSE AWD,GMX,540,3.6,6,Auto(A6),16,23,19,20.1000,32.2000,24.1906,16.1315,23.1504,18.6801,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2750,2750,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,6/1/2013,13549,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,,,,4,4,,EGMXT03.6151,6,,,,,,,,,,,,,,,,2250,551,384,476,,,,,,,
2014,Chrysler Group LLC,Dodge,Durango AWD,CRX,504,3.6,6,Auto(A8),17,24,19,21.1000,33.3000,25.2654,16.8899,23.9152,19.4627,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,4,4-Wheel Drive,85,,469,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2750,2750,13,18,15,16.4,24.9,19.3765,13.2907,18.0322,15.0743,370,E,Ethanol (E85),MPG,miles per gallon,3100,471,345,415,3100,FFV; ,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,3/18/2013,14673,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,,,,4,4,5,ECRXT03.65PA,6,,,,,,,,,,,,,,,,2250,527,373,458,,,,,,,
2014,Chrysler Group LLC,Dodge,Durango AWD,CRX,505,5.7,8,Auto(A8),14,22,16,16.8000,30.3000,21.0130,13.6005,21.8254,16.3779,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,4,4-Wheel Drive,10,,,GM,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3400,3400,,,,,,,,,,,,,,,,,,,,,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,8/19/2013,14914,,N,N,,,N,N,,Y,Solenoids,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,,,,3,3,,ECRXT05.75P0,6,,,,,,,,,,,,,,,,5500,653,407,542,,,,,,,
2014,Ford Motor Company,Ford,EXPEDITION 4WD FFV,FMX,190,5.4,8,Auto(A6),13,18,15,15.7590,24.1953,18.6918,12.7929,17.5342,14.5652,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,P,Part-time 4-Wheel Drive,85,,420/502,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3500,3500,9,13,11,11.6617,17.7474,13.7895,9.4668,12.8614,10.7427,308/368,E,Ethanol (E85),MPG,miles per gallon,4250,663,488,584,4250,FFV; ,2,1,33,Standard SUV 4WD,,Derived 5-cycle label,8/19/2013,14393,,N,N,,,N,N,,N,,Y,intake & exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 ILSAC GF-5,N,No,,,,,,,,,,,2,2,2,EFMXT05.44BC,6,,,EFMXT05.44HY,2,,,,,,,,,,,,6000,693,507,609,,,,,,,
2014,Ford Motor Company,Ford,EXPLORER AWD,FMX,343,3.5,6,Auto(S6),17,23,19,20.6000,31.7000,24.4531,16.5112,22.8022,18.8517,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2750,2750,,,,,,,,,,,,,,,,,,,,,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,6/3/2013,13610,,N,N,,,N,N,,N,,Y,DUAL INTAKE AND EXHAUST,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,N,No,,,,,,,,,,,4,4,,EFMXT03.73E8,5,,,,,,,,,,,,,,,,2250,537,389,470,,,,,,,
2014,Ford Motor Company,Ford,EXPLORER AWD,FMX,378,3.5,6,Auto(S6),16,22,18,19.8083,31.4140,23.7581,15.9096,22.0000,18.3556,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2900,2900,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,6/3/2013,13618,,N,N,,,N,N,3.5L  MKS / Flex / MKT / Explorer / Police Interceptor Utility,N,,Y,"Variable Cam Timing, Hydraulic, computer controlled",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 GF-5,N,No,,,,,,,,,,,4,4,,EFMXV03.5VEP,5,,,,,,,,,,,,,,,,3000,558,404,489,,,,,,,
2014,Ford Motor Company,Ford,EXPLORER FFV AWD,FMX,341,3.5,6,Auto(S6),17,23,19,20.6000,31.7000,24.4531,16.5112,22.8022,18.8517,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,85,,353,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2750,2750,12,17,14,15.3,23.2,18.0687,12.2632,16.688,13.9246,260,E,Ethanol (E85),MPG,miles per gallon,3300,512,375,450,3300,FFV; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,6/3/2013,13609,,N,N,,,N,N,,N,,Y,DUAL INTAKE AND EXHAUST,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF-5,N,No,,,,,,,,,,,4,4,5,EFMXT03.73DM,5,,,,,,,,,,,,,,,,2250,537,389,470,,,,,,,
2014,Ford Motor Company,Ford,FLEX AWD,FMX,327,3.5,6,Auto(S6),16,23,18,19.8083,31.4140,23.7581,15.9096,22.6028,18.3556,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2900,2900,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,5/6/2013,13561,,N,N,,,N,N,3.5L  MKS / Flex / MKT / Explorer / Police Interceptor Utility,N,,Y,"Variable Cam Timing, Hydraulic, computer controlled",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 GF-5,N,No,,,,,,,,,,,4,4,,EFMXV03.5VEP,5,,,,,,,,,,,,,,,,3000,558,393,484,,,,,,,
2014,Ford Motor Company,Ford,FLEX AWD,FMX,398,3.5,6,Auto(S6),17,23,19,21.4000,32.3000,25.2316,17.1167,23.2200,19.4129,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,15,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2750,2750,,,,,,,,,,,,,,,,,,,,,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,5/6/2013,13436,,N,N,,,N,N,3.5L FLEX,N,,N,"Intake Variable CAM Timing, hydraulic acxtivated",N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,"5W-20, GF-5",N,No,,,,,,,,,,,4,4,,EFMXV03.7VE8,5,,,,,,,,,,,,,,,,2250,519,383,458,,,,,,,
2014,General Motors,GMC,ACADIA AWD,GMX,541,3.6,6,Auto(A6),16,23,18,19.7000,31.6000,23.7196,15.8271,22.7325,18.3332,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2900,2900,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,6/1/2013,13550,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,,,,4,4,,EGMXT03.6151,6,,,,,,,,,,,,,,,,3000,561,391,485,,,,,,,
2014,General Motors,GMC,K10 YUKON  4WD,GMX,589,5.3,8,Auto(A6),15,21,17,18.3000,29.4000,22.0455,14.7564,21.1960,17.0933,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85,,430,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3100,3100,11,16,13,13.4,22.2,16.3092,10.8052,16.0051,12.6554,330,E,Ethanol (E85),MPG,miles per gallon,3600,576,390,492,3600,FFV; ,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,6/5/2013,13910,,N,N,,,N,N,Engine Block Material - Aluminum,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,,3,3,4,EGMXT05.3381,6,,,EGMXT05.3373,5,,,,,,,,,,,,4000,604,420,521,,,,,,,
2014,General Motors,GMC,K10 YUKON DENALI AWD,GMX,595,6.2,8,Auto(A6),13,18,15,17.1000,27.6000,20.6321,13.8324,17.5342,15.2845,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,380,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3500,3500,10,14,12,12.3,20.014,14.881,9.9496,14.455,11.5728,310,E,Ethanol (E85),MPG,miles per gallon,3900,627,432,539,3900,FFV; ,1,1,33,Standard SUV 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,6/4/2013,14891,,N,N,,,N,N,,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,,2,2,3,EGMXT06.2373,6,,,EGMXT06.2375,5,,,,,,,,,,,,6000,642,507,581,,,,,,,
2014,General Motors,GMC,K10 YUKON XL 4WD,GMX,588,5.3,8,Auto(A6),15,21,17,18.3000,29.4000,22.0455,14.7564,21.1960,17.0933,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85,,540,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3100,3100,11,16,13,13.4,22.2,16.3092,10.8052,16.0051,12.6554,410,E,Ethanol (E85),MPG,miles per gallon,3600,576,390,492,3600,FFV; ,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,6/5/2013,13909,,N,N,,,N,N,Engine Block Material - Aluminum,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,,3,3,4,EGMXT05.3381,6,,,EGMXT05.3373,5,,,,,,,,,,,,4000,604,420,521,,,,,,,
2014,General Motors,GMC,K10 YUKON XL AWD,GMX,655,6.2,8,Auto(A6),13,18,14,15.4000,24.2000,18.4130,12.5133,17.5375,14.3652,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,450,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3750,3750,9,13,10,11.1,18.1,13.4388,9.0193,13.1169,10.4946,320,E,Ethanol (E85),MPG,miles per gallon,4650,695,475,596,4650,FFV; ,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,6/5/2013,13921,,N,N,,,N,N,,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,,,,2,2,2,EGMXT06.2373,6,,,EGMXT06.2375,5,,,,,,,,,,,,7250,707,504,615,,,,,,,
2014,Nissan,INFINITI,QX60 AWD,NSX,692,2.5,4,Auto(AV-S7),25,28,26,34.3821,39.8666,36.6511,26.6002,28.4465,27.4005,,SC,Supercharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),,7,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2000,2000,,,,,,,,,,,,,,,,,,,,,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,10/22/2013,15011,,N,,,,N,N,,N,,Y,"ECM controlled, oil pressure driven",N,,Battery(s),,1,Lithium Ion,,144,4.00,22.3,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,Other,AC Synchronous motor,15,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,Y,Yes,,,,,,,,36.9,,,7,7,,ENSXT02.5GFA,5,,,,,,,,,,,,,,,1500,,334,313,325,,,,,,,
2014,Nissan,INFINITI,QX80 4WD,NSX,382,5.6,8,Auto(S7),14,20,16,16.7000,27.1649,20.2022,13.5231,19.6281,15.7239,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,4,4-Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3500,3500,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,7/11/2013,13791,,N,N,,,N,N,,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Motor Driven,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-30,N,No,,,,,,,,,,,3,3,,ENSXT05.6G9C,5,,,,,,,,,,,,,,,,6000,657,454,566,,,,,,,
2014,Chrysler Group LLC,Jeep,Grand Cherokee 4X4,CRX,550,3.0,6,Auto(A8),21,28,24,26.6492,39.3000,31.1634,21.0275,28.0578,23.6997,,TC,Turbocharged,A,Automatic,,8,Y,N,4,4-Wheel Drive,,5,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,T,Truck,,,,,,,2400,2400,,,,,,,,,,,,,,,,,,,,,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,11/1/2013,15353,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,Y,5W-30,N,No,,,,,,,,,,,6,5,,ECRXT03.05PV,5,,,,,,,,,,,,,,,,500,484,363,429,,,,,,,
2014,Chrysler Group LLC,Jeep,Grand Cherokee 4X4,CRX,523,3.6,6,Auto(A8),17,24,19,21.1000,33.3000,25.2654,16.8899,23.9152,19.4627,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,4,4-Wheel Drive,85,,469,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2750,2750,13,18,15,16.4,24.9,19.3765,13.2907,18.0322,15.0743,370,E,Ethanol (E85),MPG,miles per gallon,3100,471,345,415,3100,FFV; ,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,3/18/2013,14672,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,,,,4,4,5,ECRXT03.65PA,6,,,,,,,,,,,,,,,,2250,527,373,458,,,,,,,
2014,Chrysler Group LLC,Jeep,Grand Cherokee 4X4,CRX,524,5.7,8,Auto(A8),14,20,16,16.8000,27.9000,20.4637,13.6004,20.1445,15.9291,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,4,4-Wheel Drive,10,,,GM,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3400,3400,,,,,,,,,,,,,,,,,,,,,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,3/18/2013,13078,,N,N,,,N,N,,Y,Solenoids,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,,,,3,3,,ECRXT05.75P0,6,,,,,,,,,,,,,,,,5500,656,443,560,,,,,,,
2014,Chrysler Group LLC,Jeep,Grand Cherokee SRT8,CRX,502,6.4,8,Auto(A8),13,19,15,15.7000,25.8000,19.0572,12.7470,18.6672,14.8690,,NA,Naturally Aspirated,A,Automatic,,8,Y,N,4,4-Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3750,3750,,,,,,,,,,,,,,,,,,,,,1,1,33,Standard SUV 4WD,,Derived 5-cycle label,2/11/2013,13060,,N,N,,,N,N,,Y,solenoids,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,,,,,,,,,,,2,2,,ECRXT06.45P0,5,,,,,,,,,,,,,,,,7250,694,475,595,,,,,,,
